k,t_phys,theta_A,theta_B,sup,x_rho,energy
3102,3.102,0.0,0.0,0,1.5527414271763909,
3103,3.103,0.0,0.0,0,1.5490396473358052,
3104,3.104,0.0,0.0,0,1.5453452636562743,
3105,3.105,0.0,0.0,0,1.5416582613602585,
3106,3.106,0.0,0.0,0,1.5379786256997436,
3107,3.107,0.0,0.0,0,1.5343063419561824,
3108,3.108,0.0,0.0,0,1.5306413954404345,
3109,3.109,0.0,0.0,0,1.5269837714927095,
3110,3.11,0.0,0.0,0,1.523333455482506,
3111,3.111,0.0,0.0,0,1.5196904328085556,
3112,3.112,0.0,0.0,0,1.516054688898763,
3113,3.113,0.0,0.0,0,1.5124262092101473,
3114,3.114,0.0,0.0,0,1.5088049792287848,
3115,3.115,0.0,0.0,0,1.5051909844697513,
3116,3.116,0.0,0.0,0,1.5015842104770623,
3117,3.117,0.0,0.0,0,1.4979846428236174,
3118,3.118,0.0,0.0,0,1.4943922671111414,
3119,3.119,0.0,0.0,0,1.490807068970126,
3120,3.12,0.0,0.0,0,1.4872290340597742,
3121,3.121,0.0,0.0,0,1.4836581480679418,
3122,3.122,0.0,0.0,0,1.4800943967110798,
3123,3.123,0.0,0.0,0,1.476537765734178,
3124,3.124,0.0,0.0,0,1.4729882409107082,
3125,3.125,0.0,0.0,0,1.4694458080425659,
3126,3.126,0.0,0.0,0,1.4659104529600149,
3127,3.1270000000000002,0.0,0.0,0,1.4623821615216301,
3128,3.128,0.0,0.0,0,1.4588609196142417,
3129,3.129,0.0,0.0,0,1.4553467131528768,
3130,3.13,0.0,0.0,0,1.4518395280807048,
3131,3.1310000000000002,0.0,0.0,0,1.448339350368981,
3132,3.132,0.0,0.0,0,1.44484616601699,
3133,3.133,0.0,0.0,0,1.4413599610519892,
3134,3.134,0.0,0.0,0,1.4378807215291542,
3135,3.1350000000000002,0.0,0.0,0,1.4344084335315228,
3136,3.136,0.0,0.0,0,1.4309430831699381,
3137,3.137,0.0,0.0,0,1.427484656582994,
3138,3.138,0.0,0.0,0,1.4240331399369794,
3139,3.1390000000000002,0.0,0.0,0,1.4205885194258234,
3140,3.14,0.0,0.0,0,1.417150781271039,
3141,3.141,0.0,0.0,0,1.4137199117216697,
3142,3.142,0.0,0.0,0,1.4102958970542319,
3143,3.1430000000000002,0.0,0.0,0,1.4068787235726627,
3144,3.144,0.0,0.0,0,1.403468377608264,
3145,3.145,0.0,0.0,0,1.4000648455196467,
3146,3.146,0.0,0.0,0,1.3966681136926782,
3147,3.1470000000000002,0.0,0.0,0,1.3932781685404267,
3148,3.148,0.0,0.0,0,1.3898949965031073,
3149,3.149,0.0,0.0,0,1.386518584048027,
3150,3.15,0.0,0.0,0,1.3831489176695315,
3151,3.1510000000000002,0.0,0.0,0,1.3797859838889508,
3152,3.152,0.0,0.0,0,1.3764297692545453,
3153,3.153,0.0,0.0,0,1.3730802603414523,
3154,3.154,0.0,0.0,0,1.3697374437516314,
3155,3.1550000000000002,0.0,0.0,0,1.3664013061138118,
3156,3.156,0.0,0.0,0,1.3630718340834385,
3157,3.157,0.0,0.0,0,1.359749014342619,
3158,3.158,0.0,0.0,0,1.35643283360007,
3159,3.1590000000000003,0.0,0.0,0,1.3531232785910636,
3160,3.16,0.0,0.0,0,1.349820336077376,
3161,3.161,0.0,0.0,0,1.3465239928472323,
3162,3.162,0.0,0.0,0,1.3432342357152556,
3163,3.1630000000000003,0.0,0.0,0,1.3399510515224127,
3164,3.164,0.0,0.0,0,1.3366744271359623,
3165,3.165,0.0,0.0,0,1.3334043494494026,
3166,3.166,0.0,0.0,0,1.3301408053824186,
3167,3.1670000000000003,0.0,0.0,0,1.3268837818808297,
3168,3.168,0.0,0.0,0,1.3236332659165377,
3169,3.169,0.0,0.0,0,1.320389244487474,
3170,3.17,0.0,0.0,0,1.317151704617549,
3171,3.1710000000000003,0.0,0.0,0,1.3139206333565985,
3172,3.172,0.0,0.0,0,1.3106960177803333,
3173,3.173,0.0,0.0,0,1.3074778449902866,
3174,3.174,0.0,0.0,0,1.3042661021137634,
3175,3.1750000000000003,0.0,0.0,0,1.3010607763037878,
3176,3.176,0.0,0.0,0,1.2978618547390521,
3177,3.177,0.0,0.0,0,1.2946693246238656,
3178,3.178,0.0,0.0,0,1.2914831731881042,
3179,3.1790000000000003,0.0,0.0,0,1.2883033876871572,
3180,3.18,0.0,0.0,0,1.285129955401879,
3181,3.181,0.0,0.0,0,1.2819628636385356,
3182,3.182,0.0,0.0,0,1.2788020997287561,
3183,3.1830000000000003,0.0,0.0,0,1.2756476510294807,
3184,3.184,0.0,0.0,0,1.2724995049229102,
3185,3.185,0.0,0.0,0,1.2693576488164562,
3186,3.186,0.0,0.0,0,1.2662220701426898,
3187,3.1870000000000003,0.0,0.0,0,1.2630927563592924,
3188,3.188,0.0,0.0,0,1.2599696949490045,
3189,3.189,0.0,0.0,0,1.2568528734195765,
3190,3.19,0.0,0.0,0,1.253742279303718,
3191,3.1910000000000003,0.0,0.0,0,1.2506379001590482,
3192,3.192,0.0,0.0,0,1.2475397235680468,
3193,3.193,0.0,0.0,0,1.244447737138003,
3194,3.194,0.0,0.0,0,1.2413619285009667,
3195,3.1950000000000003,0.0,0.0,0,1.2382822853136997,
3196,3.196,0.0,0.0,0,1.235208795257625,
3197,3.197,0.0,0.0,0,1.2321414460387783,
3198,3.198,0.0,0.0,0,1.2290802253877584,
3199,3.1990000000000003,0.0,0.0,0,1.226025121059679,
3200,3.2,0.0,0.0,0,1.2229761208341188,2.349000000000002
3201,3.201,0.0,0.0,0,1.2199332125150724,
3202,3.202,0.0,0.0,0,1.2168963839309026,
3203,3.203,0.0,0.0,0,1.213865622934291,
3204,3.204,0.0,0.0,0,1.2108409174021897,
3205,3.205,0.0,0.0,0,1.2078222552357725,
3206,3.206,0.0,0.0,0,1.2048096243603865,
3207,3.207,0.0,0.0,0,1.2018030127255046,
3208,3.208,0.0,0.0,0,1.1988024083046758,
3209,3.209,0.0,0.0,0,1.1958077990954787,
3210,3.21,0.0,0.0,0,1.1928191731194722,
3211,3.211,0.0,0.0,0,1.1898365184221487,
3212,3.212,0.0,0.0,0,1.1868598230728853,
3213,3.213,0.0,0.0,0,1.183889075164897,
3214,3.214,0.0,0.0,0,1.1809242628151875,
3215,3.215,0.0,0.0,0,1.177965374164504,
3216,3.216,0.0,0.0,0,1.1750123973772877,
3217,3.217,0.0,0.0,0,1.1720653206416274,
3218,3.218,0.0,0.0,0,1.1691241321692127,
3219,3.219,0.0,0.0,0,1.1661888201952855,
3220,3.22,0.0,0.0,0,1.1632593729785938,
3221,3.221,0.0,0.0,0,1.1603357788013453,
3222,3.222,0.0,0.0,0,1.1574180259691589,
3223,3.223,0.0,0.0,0,1.1545061028110197,
3224,3.224,0.0,0.0,0,1.151599997679231,
3225,3.225,0.0,0.0,0,1.1486996989493687,
3226,3.226,0.0,0.0,0,1.1458051950202337,
3227,3.227,0.0,0.0,0,1.1429164743138067,
3228,3.228,0.0,0.0,0,1.1400335252752007,
3229,3.229,0.0,0.0,0,1.1371563363726158,
3230,3.23,0.0,0.0,0,1.1342848960972924,
3231,3.231,0.0,0.0,0,1.131419192963466,
3232,3.232,0.0,0.0,0,1.12855921550832,
3233,3.233,0.0,0.0,0,1.125704952291941,
3234,3.234,0.0,0.0,0,1.1228563918972718,
3235,3.235,0.0,0.0,0,1.1200135229300674,
3236,3.236,0.0,0.0,0,1.117176334018848,
3237,3.237,0.0,0.0,0,1.1143448138148544,
3238,3.238,0.0,0.0,0,1.1115189509920018,
3239,3.239,0.0,0.0,0,1.1086987342468353,
3240,3.24,0.0,0.0,0,1.105884152298484,
3241,3.241,0.0,0.0,0,1.1030751938886165,
3242,3.242,0.0,0.0,0,1.100271847781395,
3243,3.243,0.0,0.0,0,1.097474102763432,
3244,3.244,0.0,0.0,0,1.0946819476437433,
3245,3.245,0.0,0.0,0,1.0918953712537045,
3246,3.246,0.0,0.0,0,1.0891143624470065,
3247,3.247,0.0,0.0,0,1.0863389100996108,
3248,3.248,0.0,0.0,0,1.0835690031097038,
3249,3.249,0.0,0.0,0,1.080804630397654,
3250,3.25,0.0,0.0,0,1.0780457809059667,
3251,3.251,0.0,0.0,0,1.0752924435992404,
3252,3.2520000000000002,0.0,0.0,0,1.0725446074641225,
3253,3.253,0.0,0.0,0,1.0698022615092644,
3254,3.254,0.0,0.0,0,1.0670653947652788,
3255,3.255,0.0,0.0,0,1.064333996284695,
3256,3.2560000000000002,0.0,0.0,0,1.0616080551419154,
3257,3.257,0.0,0.0,0,1.0588875604331718,
3258,3.258,0.0,0.0,0,1.0561725012764818,
3259,3.259,0.0,0.0,0,1.053462866811605,
3260,3.2600000000000002,0.0,0.0,0,1.0507586462000003,
3261,3.261,0.0,0.0,0,1.0480598286247813,
3262,3.262,0.0,0.0,0,1.0453664032906742,
3263,3.263,0.0,0.0,0,1.042678359423974,
3264,3.2640000000000002,0.0,0.0,0,1.039995686272502,
3265,3.265,0.0,0.0,0,1.0373183731055617,
3266,3.266,0.0,0.0,0,1.034646409213897,
3267,3.267,0.0,0.0,0,1.0319797839096485,
3268,3.2680000000000002,0.0,0.0,0,1.0293184865263119,
3269,3.269,0.0,0.0,0,1.0266625064186934,
3270,3.27,0.0,0.0,0,1.0240118329628696,
3271,3.271,0.0,0.0,0,1.0213664555561428,
3272,3.2720000000000002,0.0,0.0,0,1.0187263636170003,
3273,3.273,0.0,0.0,0,1.0160915465850704,
3274,3.274,0.0,0.0,0,1.0134619939210818,
3275,3.275,0.0,0.0,0,1.0108376951068203,
3276,3.2760000000000002,0.0,0.0,0,1.008218639645087,
3277,3.277,0.0,0.0,0,1.0056048170596563,
3278,3.278,0.0,0.0,0,1.0029962168952349,
3279,3.279,0.0,0.0,0,1.0003928287174182,
3280,3.2800000000000002,0.0,0.0,0,0.9955941478287118,
3281,3.281,0.0,0.0,0,0.9904263175708675,
3282,3.282,0.0,0.0,0,0.985282219620712,
3283,3.283,0.0,0.0,0,0.9801617530402719,
3284,3.2840000000000003,0.0,0.0,0,0.9750648173069039,
3285,3.285,0.0,0.0,0,0.9699913123116118,
3286,3.286,0.0,0.0,0,0.9649411383573697,
3287,3.287,0.0,0.0,0,0.9599141961574545,
3288,3.2880000000000003,0.0,0.0,0,0.9549103868337823,
3289,3.289,0.0,0.0,0,0.9499296119152509,
3290,3.29,0.0,0.0,0,0.9449717733360948,
3291,3.291,0.0,0.0,0,0.9400367734342389,
3292,3.2920000000000003,0.0,0.0,0,0.9351245149496646,
3293,3.293,0.0,0.0,0,0.9302349010227783,
3294,3.294,0.0,0.0,0,0.9253678351927915,
3295,3.295,0.0,0.0,0,0.9205232213961022,
3296,3.2960000000000003,0.0,0.0,0,0.9157009639646868,
3297,3.297,0.0,0.0,0,0.910900967624495,
3298,3.298,0.0,0.0,0,0.9061231374938541,
3299,3.299,0.0,0.0,0,0.9013673790818787,
3300,3.3000000000000003,0.0,0.0,0,0.8966335982868862,2.429000000000004
3301,3.301,0.0,0.0,0,0.8919217013948187,
3302,3.302,0.0,0.0,0,0.8872315950776732,
3303,3.303,0.0,0.0,0,0.8825631863919343,
3304,3.3040000000000003,0.0,0.0,0,0.8779163827770186,
3305,3.305,0.0,0.0,0,0.8732910920537187,
3306,3.306,0.0,0.0,0,0.8686872224226594,
3307,3.307,0.0,0.0,0,0.864104682462758,
3308,3.3080000000000003,0.0,0.0,0,0.8595433811296883,
3309,3.309,0.0,0.0,0,0.8550032277543553,
3310,3.31,0.0,0.0,0,0.8504841320413724,
3311,3.311,0.0,0.0,0,0.8459860040675462,
3312,3.3120000000000003,0.0,0.0,0,0.8415087542803676,
3313,3.313,0.0,0.0,0,0.8370522934965092,
3314,3.314,0.0,0.0,0,0.832616532900327,
3315,3.315,0.0,0.0,0,0.828201384042369,
3316,3.3160000000000003,0.0,0.0,0,0.8238067588378923,
3317,3.317,0.0,0.0,0,0.8194325695653817,
3318,3.318,0.0,0.0,0,0.8150787288650777,
3319,3.319,0.0,0.0,0,0.8107451497375086,
3320,3.3200000000000003,0.0,0.0,0,0.80643174554203,
3321,3.321,0.0,0.0,0,0.8021384299953689,
3322,3.322,0.0,0.0,0,0.7978651171701732,
3323,3.323,0.0,0.0,0,0.7936117214935693,
3324,3.3240000000000003,0.0,0.0,0,0.7893781577457236,
3325,3.325,0.0,0.0,0,0.7851643410584105,
3326,3.326,0.0,0.0,0,0.7809701869135851,
3327,3.327,0.0,0.0,0,0.7767956111419636,
3328,3.3280000000000003,0.0,0.0,0,0.7726405299216084,
3329,3.329,0.0,0.0,0,0.7685048597765178,
3330,3.33,0.0,0.0,0,0.7643885175752232,
3331,3.331,0.0,0.0,0,0.7602914205293904,
3332,3.332,0.0,0.0,0,0.7562134861924286,
3333,3.333,0.0,0.0,0,0.7521546324581024,
3334,3.334,0.0,0.0,0,0.7481147775591515,
3335,3.335,0.0,0.0,0,0.7440938400659146,
3336,3.336,0.0,0.0,0,0.7400917388849589,
3337,3.337,0.0,0.0,0,0.7361083932577178,
3338,3.338,0.0,0.0,0,0.7321437227591285,
3339,3.339,0.0,0.0,0,0.7281976472962808,
3340,3.34,0.0,0.0,0,0.7242700871070691,
3341,3.341,0.0,0.0,0,0.7203609627588481,
3342,3.342,0.0,0.0,0,0.7164701951470968,
3343,3.343,0.0,0.0,0,0.7125977054940857,
3344,3.344,0.0,0.0,0,0.7087434153475513,
3345,3.345,0.0,0.0,0,0.7049072465793742,
3346,3.346,0.0,0.0,0,0.7010891213842633,
3347,3.347,0.0,0.0,0,0.6972889622784452,
3348,3.348,0.0,0.0,0,0.6935066920983585,
3349,3.349,0.0,0.0,0,0.6897422339993543,
3350,3.35,0.0,0.0,0,0.6859955114544026,
3351,3.351,0.0,0.0,0,0.6822664482527994,
3352,3.352,0.0,0.0,0,0.6785549684988852,
3353,3.353,0.0,0.0,0,0.6748609966107644,
3354,3.354,0.0,0.0,0,0.6711844573190318,
3355,3.355,0.0,0.0,0,0.6675252756655031,
3356,3.356,0.0,0.0,0,0.6638833770019515,
3357,3.357,0.0,0.0,0,0.660258686988849,
3358,3.358,0.0,0.0,0,0.6566511315941115,
3359,3.359,0.0,0.0,0,0.6530606370918516,
3360,3.36,0.0,0.0,0,0.6494871300611343,
3361,3.361,0.0,0.0,0,0.6459305373847394,
3362,3.362,0.0,0.0,0,0.6423907862479247,
3363,3.363,0.0,0.0,0,0.638867804137202,
3364,3.364,0.0,0.0,0,0.6353615188391094,
3365,3.365,0.0,0.0,0,0.6318718584389948,
3366,3.366,0.0,0.0,0,0.6283987513198006,
3367,3.367,0.0,0.0,0,0.6249421261608562,
3368,3.368,0.0,0.0,0,0.6215019119366717,
3369,3.369,0.0,0.0,0,0.6180780379157415,
3370,3.37,0.0,0.0,0,0.6146704336593468,
3371,3.371,0.0,0.0,0,0.6112790290203689,
3372,3.372,0.0,0.0,0,0.6079037541421008,
3373,3.373,0.0,0.0,0,0.6045445394570714,
3374,3.374,0.0,0.0,0,0.6012013156858667,
3375,3.375,0.0,0.0,0,0.5978740138359603,
3376,3.376,0.0,0.0,0,0.5945625652005483,
3377,3.3770000000000002,0.0,0.0,0,0.5912669013573868,
3378,3.378,0.0,0.0,0,0.5879869541676369,
3379,3.379,0.0,0.0,0,0.5847226557747115,
3380,3.38,0.0,0.0,0,0.5814739386031281,
3381,3.3810000000000002,0.0,0.0,0,0.5782407353573674,
3382,3.382,0.0,0.0,0,0.575022979020734,
3383,3.383,0.0,0.0,0,0.5718206028542242,
3384,3.384,0.0,0.0,0,0.5686335403953962,
3385,3.3850000000000002,0.0,0.0,0,0.5654617254572465,
3386,3.386,0.0,0.0,0,0.5623050921270888,
3387,3.387,0.0,0.0,0,0.5591635747654404,
3388,3.388,0.0,0.0,0,0.556037108004911,
3389,3.3890000000000002,0.0,0.0,0,0.5529256267490957,
3390,3.39,0.0,0.0,0,0.5498290661714735,
3391,3.391,0.0,0.0,0,0.5467473617143106,
3392,3.392,0.0,0.0,0,0.5436804490875661,
3393,3.3930000000000002,0.0,0.0,0,0.5406282642678047,
3394,3.394,0.0,0.0,0,0.5375907434971117,
3395,3.395,0.0,0.0,0,0.5345678232820137,
3396,3.396,0.0,0.0,0,0.5315594403924025,
3397,3.3970000000000002,0.0,0.0,0,0.5285655318604648,
3398,3.398,0.0,0.0,0,0.5255860349796149,
3399,3.399,0.0,0.0,0,0.5226208873034316,
3400,3.4,0.0,0.0,0,0.5196700266446012,2.5090000000000066
3401,3.4010000000000002,0.0,0.0,0,0.5167333910738626,
3402,3.402,0.0,0.0,0,0.5138109189189582,
3403,3.403,0.0,0.0,0,0.5109025487635874,
3404,3.404,0.0,0.0,0,0.5080082194463669,
3405,3.4050000000000002,0.0,0.0,0,0.5051278700597915,
3406,3.406,0.0,0.0,0,0.5022614399492036,
3407,3.407,0.0,0.0,0,0.4994088687117622,
3408,3.408,0.0,0.0,0,0.4965700961954197,
3409,3.4090000000000003,0.0,0.0,0,0.4937450624979013,
3410,3.41,0.0,0.0,0,0.49093370796568786,
3411,3.411,0.0,0.0,0,0.48813597319300456,
3412,3.412,0.0,0.0,0,0.4853517990208118,
3413,3.4130000000000003,0.0,0.0,0,0.4825811265358023,
3414,3.414,0.0,0.0,0,0.47982389706939915,
3415,3.415,0.0,0.0,0,0.4770800521967622,
3416,3.416,0.0,0.0,0,0.4743495337357932,
3417,3.4170000000000003,0.0,0.0,0,0.4716322837461507,
3418,3.418,0.0,0.0,0,0.4689282445282642,
3419,3.419,0.0,0.0,0,0.4662373586223538,
3420,3.42,0.0,0.0,0,0.463559568807455,
3421,3.4210000000000003,0.0,0.0,0,0.46089481810044663,
3422,3.422,0.0,0.0,0,0.45824304975508184,
3423,3.423,0.0,0.0,0,0.4556042072610234,
3424,3.424,0.0,0.0,0,0.45297823434288476,
3425,3.4250000000000003,0.0,0.0,0,0.4503650749592719,
3426,3.426,0.0,0.0,0,0.44776467330183123,
3427,3.427,0.0,0.0,0,0.4451769737943009,
3428,3.428,0.0,0.0,0,0.44260192109156477,
3429,3.4290000000000003,0.0,0.0,0,0.44003946007871253,
3430,3.43,0.0,0.0,0,0.43748953587010003,
3431,3.431,0.0,0.0,0,0.43495209380841854,
3432,3.432,0.0,0.0,0,0.4324270794637623,
3433,3.4330000000000003,0.0,0.0,0,0.42991443863270307,
3434,3.434,0.0,0.0,0,0.4274141173373683,
3435,3.435,0.0,0.0,0,0.42492606182452164,
3436,3.436,0.0,0.0,0,0.42245021856464815,
3437,3.4370000000000003,0.0,0.0,0,0.41998653425104243,
3438,3.438,0.0,0.0,0,0.41753495579890276,
3439,3.439,0.0,0.0,0,0.4150954303444244,
3440,3.44,0.0,0.0,0,0.41266790524390096,
3441,3.4410000000000003,0.0,0.0,0,0.41025232807282747,
3442,3.442,0.0,0.0,0,0.40784864662500675,
3443,3.443,0.0,0.0,0,0.4054568089116609,
3444,3.444,0.0,0.0,0,0.4030767631605435,
3445,3.4450000000000003,0.0,0.0,0,0.40070845781505937,
3446,3.446,0.0,0.0,0,0.398351841533384,
3447,3.447,0.0,0.0,0,0.3960068631875896,
3448,3.448,0.0,0.0,0,0.3936734718627726,
3449,3.4490000000000003,0.0,0.0,0,0.39135161685618547,
3450,3.45,0.0,0.0,0,0.3890412476763723,
3451,3.451,0.0,0.0,0,0.38674231404230763,
3452,3.452,0.0,0.0,0,0.3844547658825386,
3453,3.4530000000000003,0.0,0.0,0,0.3821785533343298,
3454,3.454,0.0,0.0,0,0.3799136267428139,
3455,3.455,0.0,0.0,0,0.37765993666014325,
3456,3.456,0.0,0.0,0,0.37541743384464643,
3457,3.457,0.0,0.0,0,0.373186069259987,
3458,3.458,0.0,0.0,0,0.37096579407432656,
3459,3.459,0.0,0.0,0,0.36875655965949117,
3460,3.46,0.0,0.0,0,0.3665583175901407,
3461,3.461,0.0,0.0,0,0.36437101964294166,
3462,3.462,0.0,0.0,0,0.3621946177957437,
3463,3.463,0.0,0.0,0,0.3600290642267589,
3464,3.464,0.0,0.0,0,0.3578743113137444,
3465,3.465,0.0,0.0,0,0.3557303116331892,
3466,3.466,0.0,0.0,0,0.35359701795950277,
3467,3.467,0.0,0.0,0,0.35147438326420866,
3468,3.468,0.0,0.0,0,0.34936236071513954,
3469,3.469,0.0,0.0,0,0.3472609036756374,
3470,3.47,0.0,0.0,0,0.3451699657037545,
3471,3.471,0.0,0.0,0,0.34308950055146115,
3472,3.472,0.0,0.0,0,0.34101946216385276,
3473,3.473,0.0,0.0,0,0.3389598046783622,
3474,3.474,0.0,0.0,0,0.33691048242397625,
3475,3.475,0.0,0.0,0,0.3348714499204519,
3476,3.476,0.0,0.0,0,0.33284266187754036,
3477,3.477,0.0,0.0,0,0.33082407319420964,
3478,3.478,0.0,0.0,0,0.32881563895787336,
3479,3.479,0.0,0.0,0,0.3268173144436219,
3480,3.48,0.0,0.0,0,0.32482905511345544,
3481,3.481,0.0,0.0,0,0.32285081661552245,
3482,3.482,0.0,0.0,0,0.3208825547833586,
3483,3.483,0.0,0.0,0,0.31892422563513106,
3484,3.484,0.0,0.0,0,0.316975785372884,
3485,3.485,0.0,0.0,0,0.31503719038178885,
3486,3.486,0.0,0.0,0,0.3131083972293956,
3487,3.487,0.0,0.0,0,0.3111893626648897,
3488,3.488,0.0,0.0,0,0.3092800436183487,
3489,3.489,0.0,0.0,0,0.3073803972000048,
3490,3.49,0.0,0.0,0,0.3054903806995096,
3491,3.491,0.0,0.0,0,0.3036099515852005,
3492,3.492,0.0,0.0,0,0.30173906750337093,
3493,3.493,0.0,0.0,0,0.2998776862775452,
3494,3.494,0.0,0.0,0,0.2980257659077529,
3495,3.495,0.0,0.0,0,0.296183264569809,
3496,3.496,0.0,0.0,0,0.29435014061459547,
3497,3.497,0.0,0.0,0,0.2925263525673468,
3498,3.498,0.0,0.0,0,0.2907118591269366,
3499,3.499,0.0,0.0,0,0.2889066191651701,
3500,3.5,0.0,0.0,0,0.2871105917260761,2.5890000000000084
3501,3.501,0.0,0.0,0,0.2853237360252042,
3502,3.5020000000000002,0.0,0.0,0,0.28354601144892405,
3503,3.503,0.0,0.0,0,0.28177737755372684,
3504,3.504,0.0,0.0,0,0.28001779406553107,
3505,3.505,0.0,0.0,0,0.27826722087898936,
3506,3.5060000000000002,0.0,0.0,0,0.27652561805680004,
3507,3.507,0.0,0.0,0,0.27479294582901903,
3508,3.508,0.0,0.0,0,0.27306916459237746,
3509,3.509,0.0,0.0,0,0.27135423490959887,
3510,3.5100000000000002,0.0,0.0,0,0.26964811750872264,
3511,3.511,0.0,0.0,0,0.26795077328242634,
3512,3.512,0.0,0.0,0,0.26626216328735425,
3513,3.513,0.0,0.0,0,0.2645822487434465,
3514,3.5140000000000002,0.0,0.0,0,0.26291099103327187,
3515,3.515,0.0,0.0,0,0.26124835170136207,
3516,3.516,0.0,0.0,0,0.25959429245355087,
3517,3.517,0.0,0.0,0,0.25794877515631415,
3518,3.5180000000000002,0.0,0.0,0,0.25631176183611215,
3519,3.519,0.0,0.0,0,0.2546832146787366,
3520,3.52,0.0,0.0,0,0.25306309602865906,
3521,3.521,0.0,0.0,0,0.2514513683883808,
3522,3.5220000000000002,0.0,0.0,0,0.24984799441778813,
3523,3.523,0.0,0.0,0,0.24825293693350786,
3524,3.524,0.0,0.0,0,0.24666615890826624,
3525,3.525,0.0,0.0,0,0.24508762347025112,
3526,3.5260000000000002,0.0,0.0,0,0.24351729390247498,
3527,3.527,0.0,0.0,0,0.24195513364214294,
3528,3.528,0.0,0.0,0,0.2404011062800207,
3529,3.529,0.0,0.0,0,0.23885517555980762,
3530,3.5300000000000002,0.0,0.0,0,0.23731730537750984,
3531,3.531,0.0,0.0,0,0.235787459780818,
3532,3.532,0.0,0.0,0,0.23426560296848598,
3533,3.533,0.0,0.0,0,0.2327516992897137,
3534,3.5340000000000003,0.0,0.0,0,0.2312457132435305,
3535,3.535,0.0,0.0,0,0.22974760947818235,
3536,3.536,0.0,0.0,0,0.22825735279052148,
3537,3.537,0.0,0.0,0,0.226774908125398,
3538,3.5380000000000003,0.0,0.0,0,0.22530024057505404,
3539,3.539,0.0,0.0,0,0.22383331537852064,
3540,3.54,0.0,0.0,0,0.22237409792101687,
3541,3.541,0.0,0.0,0,0.2209225537333514,
3542,3.5420000000000003,0.0,0.0,0,0.21947864849132667,
3543,3.543,0.0,0.0,0,0.21804234801514485,
3544,3.544,0.0,0.0,0,0.21661361826881723,
3545,3.545,0.0,0.0,0,0.21519242535957486,
3546,3.5460000000000003,0.0,0.0,0,0.2137787355372827,
3547,3.547,0.0,0.0,0,0.21237251519385505,
3548,3.548,0.0,0.0,0,0.21097373086267446,
3549,3.549,0.0,0.0,0,0.20958234921801153,
3550,3.5500000000000003,0.0,0.0,0,0.20819833707444887,
3551,3.551,0.0,0.0,0,0.20682166138630573,
3552,3.552,0.0,0.0,0,0.205452289247066,
3553,3.553,0.0,0.0,0,0.20409018788880826,
3554,3.5540000000000003,0.0,0.0,0,0.20273532468163782,
3555,3.555,0.0,0.0,0,0.20138766713312117,
3556,3.556,0.0,0.0,0,0.20004718288772344,
3557,3.557,0.0,0.0,0,0.19871383972624693,
3558,3.5580000000000003,0.0,0.0,0,0.1973876055652727,
3559,3.559,0.0,0.0,0,0.19606844845660445,
3560,3.56,0.0,0.0,0,0.1947563365867142,
3561,3.561,0.0,0.0,0,0.19345123827619068,
3562,3.5620000000000003,0.0,0.0,0,0.19215312197918918,
3563,3.563,0.0,0.0,0,0.19086195628288471,
3564,3.564,0.0,0.0,0,0.18957770990692677,
3565,3.565,0.0,0.0,0,0.1883003517028961,
3566,3.5660000000000003,0.0,0.0,0,0.18702985065376415,
3567,3.567,0.0,0.0,0,0.18576617587335428,
3568,3.568,0.0,0.0,0,0.18450929660580553,
3569,3.569,0.0,0.0,0,0.18325918222503837,
3570,3.5700000000000003,0.0,0.0,0,0.1820158022342222,
3571,3.571,0.0,0.0,0,0.18077912626524642,
3572,3.572,0.0,0.0,0,0.17954912407819132,
3573,3.573,0.0,0.0,0,0.17832576556080354,
3574,3.5740000000000003,0.0,0.0,0,0.177109020727972,
3575,3.575,0.0,0.0,0,0.1758988597212065,
3576,3.576,0.0,0.0,0,0.1746952528081186,
3577,3.577,0.0,0.0,0,0.17349817038190452,
3578,3.5780000000000003,0.0,0.0,0,0.1723075829608295,
3579,3.579,0.0,0.0,0,0.1711234611877153,
3580,3.58,0.0,0.0,0,0.1699457758294293,
3581,3.581,0.0,0.0,0,0.16877449777637513,
3582,3.5820000000000003,0.0,0.0,0,0.16760959804198633,
3583,3.583,0.0,0.0,0,0.1664510477622212,
3584,3.584,0.0,0.0,0,0.16529881819506034,
3585,3.585,0.0,0.0,0,0.16415288072000583,
3586,3.586,0.0,0.0,0,0.16301320683758286,
3587,3.587,0.0,0.0,0,0.16187976816884234,
3588,3.588,0.0,0.0,0,0.16075253645486723,
3589,3.589,0.0,0.0,0,0.159631483556279,
3590,3.59,0.0,0.0,0,0.1585165814527478,
3591,3.591,0.0,0.0,0,0.15740780224250286,
3592,3.592,0.0,0.0,0,0.156305118141847,
3593,3.593,0.0,0.0,0,0.15520850148467083,
3594,3.594,0.0,0.0,0,0.1541179247219705,
3595,3.595,0.0,0.0,0,0.15303336042136684,
3596,3.596,0.0,0.0,0,0.15195478126662657,
3597,3.597,0.0,0.0,0,0.1508821600571853,
3598,3.598,0.0,0.0,0,0.14981546970767265,
3599,3.599,0.0,0.0,0,0.14875468324743896,
3600,3.6,0.0,0.0,0,0.14769977382008423,2.669000000000011
3601,3.601,0.0,0.0,0,0.14665071468298926,
3602,3.602,0.0,0.0,0,0.14560747920684766,
3603,3.603,0.0,0.0,0,0.14457004087520087,
3604,3.604,0.0,0.0,0,0.14353837328397462,
